tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
58000,3240,0.4500,3861,0.4817,0.4125,0.7418,0.5656,0.8450,0.024843,-0.0003,0.0103,11494,24525809.1,327.2,0.0502,5
60000,3240,0.4500,3828,0.4829,0.4117,0.7392,0.5644,0.8513,0.022607,0.0001,0.0100,11504,23192430.0,335.5,0.0517,5
62000,3240,0.4500,3874,0.5216,0.3963,0.7303,0.5788,0.8440,0.020165,0.0003,0.0098,11507,22284622.6,338.1,0.0533,5
64000,3240,0.4500,3902,0.5310,0.3928,0.7431,0.5752,0.8318,0.018844,-0.0004,0.0096,11570,24564491.1,339.6,0.0549,6
66000,3240,0.4500,3864,0.5287,0.3932,0.7372,0.5767,0.8773,0.018493,-0.0008,0.0087,11593,28486056.3,348.8,0.0561,6
68000,3239,0.4499,3862,0.5268,0.3882,0.7219,0.5850,0.8500,0.017722,-0.0018,0.0106,11605,32068168.8,356.9,0.0574,6
70000,3240,0.4500,3886,0.5057,0.3961,0.7085,0.5934,0.8534,0.016942,-0.0024,0.0144,11719,33808506.9,359.2,0.0589,6
72000,3240,0.4500,3952,0.5001,0.4031,0.7210,0.5868,0.8711,0.015494,-0.0011,0.0111,11892,34931364.5,357.3,0.0605,6
74000,3240,0.4500,3871,0.4785,0.4242,0.7443,0.5770,0.8614,0.014748,-0.0002,0.0113,11977,35231129.9,359.0,0.0620,6
76000,3240,0.4500,3949,0.4741,0.4299,0.7498,0.5752,0.8277,0.013124,-0.0005,0.0101,11980,35574286.3,359.0,0.0635,6
78000,3240,0.4500,3949,0.4750,0.4297,0.7521,0.5761,0.8549,0.012055,0.0004,0.0094,11981,35362285.1,358.8,0.0651,6
80000,3240,0.4500,3931,0.4760,0.4295,0.7527,0.5760,0.8623,0.010984,0.0002,0.0091,11982,35321415.0,359.3,0.0666,6
82000,3240,0.4500,3978,0.5334,0.4111,0.7528,0.5897,0.8396,0.009560,-0.0001,0.0097,11985,32779113.5,356.1,0.0684,7
84000,3240,0.4500,3995,0.5333,0.4111,0.7529,0.5895,0.8316,0.009091,0.0001,0.0079,11986,36773329.6,359.0,0.0697,7
86000,3240,0.4500,3979,0.5334,0.4090,0.7466,0.5925,0.8662,0.009018,-0.0006,0.0093,11986,40997722.5,364.4,0.0708,7
88000,3239,0.4499,3846,0.5217,0.4127,0.6748,0.6261,0.8664,0.008967,-0.0007,0.0131,11987,41853176.3,366.0,0.0722,7
90000,3240,0.4500,3756,0.5056,0.4214,0.6512,0.6312,0.8520,0.008068,-0.0031,0.0124,12064,43281706.5,366.2,0.0737,7
92000,3239,0.4499,3759,0.5023,0.4295,0.6705,0.6255,0.8194,0.007634,0.0001,0.0093,12115,45506512.1,366.4,0.0752,7
94000,3239,0.4499,3766,0.5038,0.4305,0.6743,0.6245,0.8242,0.007219,0.0005,0.0111,12119,43768711.4,364.6,0.0769,7
